local authority code,local authority name,LSOA code,residents,hours worked 15 or less,hours worked 16 to 30,hours worked 31 to 48,hours worked 49 or more
E09000026,Redbridge,E01003707,604,68,122,347,67
E09000026,Redbridge,E01003708,543,45,119,317,62
E09000026,Redbridge,E01003709,719,67,169,408,75
E09000026,Redbridge,E01003710,718,69,148,412,89
E09000026,Redbridge,E01003711,816,102,182,412,120
E09000026,Redbridge,E01003712,507,51,121,287,48
E09000026,Redbridge,E01003713,690,96,143,365,86
E09000026,Redbridge,E01003714,876,105,200,497,74
E09000026,Redbridge,E01003715,789,97,173,441,78
E09000026,Redbridge,E01003716,746,65,151,437,93
E09000026,Redbridge,E01003718,809,71,150,517,71
E09000026,Redbridge,E01003719,841,92,158,504,87
E09000026,Redbridge,E01003720,714,66,153,409,86
E09000026,Redbridge,E01003721,680,44,123,439,74
E09000026,Redbridge,E01003722,758,61,138,476,83
E09000026,Redbridge,E01003723,733,67,140,444,82
E09000026,Redbridge,E01003724,641,52,122,383,84
E09000026,Redbridge,E01003725,678,46,124,420,88
E09000026,Redbridge,E01003726,609,53,117,377,62
E09000026,Redbridge,E01003727,644,42,122,409,71
E09000026,Redbridge,E01003729,583,90,142,298,53
E09000026,Redbridge,E01003730,552,73,147,298,34
E09000026,Redbridge,E01003731,536,68,137,288,43
E09000026,Redbridge,E01003732,484,60,101,294,29
E09000026,Redbridge,E01003733,663,95,184,315,69
E09000026,Redbridge,E01003734,634,70,162,333,69
E09000026,Redbridge,E01003735,641,68,169,355,49
E09000026,Redbridge,E01003736,615,57,160,342,56
E09000026,Redbridge,E01003737,759,97,171,385,106
E09000026,Redbridge,E01003738,914,100,196,543,75
E09000026,Redbridge,E01003739,921,78,184,564,95
E09000026,Redbridge,E01003740,850,75,195,469,111
E09000026,Redbridge,E01003741,716,68,160,420,68
E09000026,Redbridge,E01003742,874,94,212,500,68
E09000026,Redbridge,E01003743,666,73,183,345,65
E09000026,Redbridge,E01003744,693,70,118,365,140
E09000026,Redbridge,E01003745,725,96,125,341,163
E09000026,Redbridge,E01003746,732,75,141,363,153
E09000026,Redbridge,E01003747,621,61,113,303,144
E09000026,Redbridge,E01003748,712,74,114,349,175
E09000026,Redbridge,E01003749,860,76,153,512,119
E09000026,Redbridge,E01003750,869,70,133,491,175
E09000026,Redbridge,E01003751,809,79,168,472,90
E09000026,Redbridge,E01003752,1242,120,186,779,157
E09000026,Redbridge,E01003753,852,95,181,482,94
E09000026,Redbridge,E01003754,677,69,156,376,76
E09000026,Redbridge,E01003755,815,84,194,469,68
E09000026,Redbridge,E01003756,873,93,189,505,86
E09000026,Redbridge,E01003757,629,60,162,344,63
E09000026,Redbridge,E01003759,714,55,111,439,109
E09000026,Redbridge,E01003760,888,73,159,541,115
E09000026,Redbridge,E01003761,621,63,157,360,41
E09000026,Redbridge,E01003762,902,63,143,548,148
E09000026,Redbridge,E01003763,922,91,190,518,123
E09000026,Redbridge,E01003764,1104,63,158,683,200
E09000026,Redbridge,E01003765,935,67,122,601,145
E09000026,Redbridge,E01003766,747,86,162,442,57
E09000026,Redbridge,E01003767,774,89,189,428,68
E09000026,Redbridge,E01003768,696,72,137,419,68
E09000026,Redbridge,E01003769,658,69,122,408,59
E09000026,Redbridge,E01003770,1097,87,197,683,130
E09000026,Redbridge,E01003771,752,85,168,411,88
E09000026,Redbridge,E01003772,718,77,137,425,79
E09000026,Redbridge,E01003773,725,57,135,447,86
E09000026,Redbridge,E01003774,1034,39,119,668,208
E09000026,Redbridge,E01003775,899,70,122,537,170
E09000026,Redbridge,E01003776,777,42,114,486,135
E09000026,Redbridge,E01003777,1086,79,115,683,209
E09000026,Redbridge,E01003778,1110,92,156,642,220
E09000026,Redbridge,E01003779,762,54,118,446,144
E09000026,Redbridge,E01003780,740,85,129,383,143
E09000026,Redbridge,E01003781,725,55,126,465,79
E09000026,Redbridge,E01003782,709,83,167,381,78
E09000026,Redbridge,E01003783,844,89,165,504,86
E09000026,Redbridge,E01003784,745,74,166,424,81
E09000026,Redbridge,E01003785,811,90,150,488,83
E09000026,Redbridge,E01003786,615,56,121,368,70
E09000026,Redbridge,E01003787,625,79,112,349,85
E09000026,Redbridge,E01003788,788,76,156,474,82
E09000026,Redbridge,E01003789,810,63,114,464,169
E09000026,Redbridge,E01003790,691,59,122,403,107
E09000026,Redbridge,E01003791,782,63,131,428,160
E09000026,Redbridge,E01003792,729,50,106,435,138
E09000026,Redbridge,E01003793,741,55,125,454,107
E09000026,Redbridge,E01003794,701,58,115,399,129
E09000026,Redbridge,E01003795,616,50,113,340,113
E09000026,Redbridge,E01003796,798,60,155,438,145
E09000026,Redbridge,E01032581,748,59,124,485,80
E09000026,Redbridge,E01033589,703,64,82,500,57
E09000026,Redbridge,E01033590,509,36,82,338,53
E09000026,Redbridge,E01033591,813,102,211,429,71
E09000026,Redbridge,E01033592,931,100,163,583,85
E09000026,Redbridge,E01034480,668,59,125,416,68
E09000026,Redbridge,E01034481,499,43,115,311,30
E09000026,Redbridge,E01034482,197,8,20,149,20
E09000026,Redbridge,E01034483,205,19,32,141,13
E09000026,Redbridge,E01034484,583,74,163,293,53
E09000027,Richmond upon Thames,E01003797,599,77,92,236,194
E09000027,Richmond upon Thames,E01003798,758,65,107,345,241
E09000027,Richmond upon Thames,E01003799,850,76,105,377,292
E09000027,Richmond upon Thames,E01003800,742,74,149,341,178
E09000027,Richmond upon Thames,E01003801,759,46,87,408,218
E09000027,Richmond upon Thames,E01003802,723,65,67,367,224
E09000027,Richmond upon Thames,E01003803,672,65,119,372,116
E09000027,Richmond upon Thames,E01003804,944,73,133,523,215
E09000027,Richmond upon Thames,E01003805,737,95,114,311,217
E09000027,Richmond upon Thames,E01003806,692,103,103,260,226
E09000027,Richmond upon Thames,E01003807,1078,74,147,598,259
E09000027,Richmond upon Thames,E01003808,1022,65,151,549,257
E09000027,Richmond upon Thames,E01003809,870,84,143,414,229
E09000027,Richmond upon Thames,E01003810,875,77,134,469,195
E09000027,Richmond upon Thames,E01003811,897,88,148,494,167
E09000027,Richmond upon Thames,E01003812,1031,89,141,619,182
E09000027,Richmond upon Thames,E01003813,814,82,144,398,190
E09000027,Richmond upon Thames,E01003814,874,70,107,547,150
E09000027,Richmond upon Thames,E01003815,996,67,159,604,166
E09000027,Richmond upon Thames,E01003816,696,81,97,322,196
E09000027,Richmond upon Thames,E01003817,918,85,140,508,185
E09000027,Richmond upon Thames,E01003818,774,95,137,427,115
E09000027,Richmond upon Thames,E01003819,776,69,150,470,87
E09000027,Richmond upon Thames,E01003820,970,95,162,577,136
E09000027,Richmond upon Thames,E01003821,919,50,76,502,291
E09000027,Richmond upon Thames,E01003822,675,82,124,324,145
E09000027,Richmond upon Thames,E01003823,945,101,156,483,205
E09000027,Richmond upon Thames,E01003824,810,85,159,416,150
E09000027,Richmond upon Thames,E01003825,932,87,161,528,156
E09000027,Richmond upon Thames,E01003826,809,78,161,468,102
E09000027,Richmond upon Thames,E01003827,1016,85,157,615,159
E09000027,Richmond upon Thames,E01003828,767,87,129,426,125
E09000027,Richmond upon Thames,E01003829,778,68,159,442,109
E09000027,Richmond upon Thames,E01003830,876,95,141,480,160
E09000027,Richmond upon Thames,E01003831,824,65,137,496,126
E09000027,Richmond upon Thames,E01003832,659,61,114,422,62
E09000027,Richmond upon Thames,E01003833,746,69,114,457,106
E09000027,Richmond upon Thames,E01003834,868,90,145,454,179
E09000027,Richmond upon Thames,E01003835,782,83,132,391,176
E09000027,Richmond upon Thames,E01003836,635,78,76,350,131
E09000027,Richmond upon Thames,E01003837,845,94,127,444,180
E09000027,Richmond upon Thames,E01003838,980,101,136,528,215
E09000027,Richmond upon Thames,E01003839,979,68,157,566,188
E09000027,Richmond upon Thames,E01003840,796,78,132,494,92
E09000027,Richmond upon Thames,E01003841,849,86,167,511,85
E09000027,Richmond upon Thames,E01003842,798,68,145,491,94
E09000027,Richmond upon Thames,E01003843,942,110,196,523,113
E09000027,Richmond upon Thames,E01003844,720,79,119,426,96
E09000027,Richmond upon Thames,E01003845,783,68,153,470,92
E09000027,Richmond upon Thames,E01003846,851,87,139,396,229
E09000027,Richmond upon Thames,E01003847,926,55,121,517,233
E09000027,Richmond upon Thames,E01003848,1075,75,155,611,234
E09000027,Richmond upon Thames,E01003849,784,59,115,388,222
E09000027,Richmond upon Thames,E01003851,834,98,99,410,227
E09000027,Richmond upon Thames,E01003852,725,56,99,407,163
E09000027,Richmond upon Thames,E01003853,700,71,102,339,188
E09000027,Richmond upon Thames,E01003854,773,51,105,396,221
E09000027,Richmond upon Thames,E01003855,932,58,129,545,200
E09000027,Richmond upon Thames,E01003856,1019,57,127,590,245
E09000027,Richmond upon Thames,E01003857,991,81,139,529,242
E09000027,Richmond upon Thames,E01003858,892,63,110,432,287
E09000027,Richmond upon Thames,E01003859,811,52,146,425,188
E09000027,Richmond upon Thames,E01003860,1081,59,120,630,272
E09000027,Richmond upon Thames,E01003861,1121,48,107,686,280
E09000027,Richmond upon Thames,E01003862,735,68,109,432,126
E09000027,Richmond upon Thames,E01003863,685,61,87,409,128
E09000027,Richmond upon Thames,E01003864,794,61,99,447,187
E09000027,Richmond upon Thames,E01003865,673,44,115,391,123
E09000027,Richmond upon Thames,E01003866,858,61,132,427,238
E09000027,Richmond upon Thames,E01003867,809,75,93,501,140
E09000027,Richmond upon Thames,E01003868,893,55,108,493,237
E09000027,Richmond upon Thames,E01003869,969,70,124,574,201
E09000027,Richmond upon Thames,E01003870,1044,83,144,574,243
E09000027,Richmond upon Thames,E01003871,929,77,153,485,214
E09000027,Richmond upon Thames,E01003872,854,58,109,480,207
E09000027,Richmond upon Thames,E01003873,971,68,111,504,288
E09000027,Richmond upon Thames,E01003874,975,42,107,553,273
E09000027,Richmond upon Thames,E01003875,751,59,88,372,232
E09000027,Richmond upon Thames,E01003876,978,65,100,520,293
E09000027,Richmond upon Thames,E01003877,780,57,93,384,246
E09000027,Richmond upon Thames,E01003878,674,75,108,357,134
E09000027,Richmond upon Thames,E01003879,809,81,86,397,245
E09000027,Richmond upon Thames,E01003880,813,83,132,420,178
E09000027,Richmond upon Thames,E01003881,875,260,120,345,150
E09000027,Richmond upon Thames,E01003882,1050,85,136,625,204
E09000027,Richmond upon Thames,E01003883,1170,75,121,716,258
E09000027,Richmond upon Thames,E01003884,863,88,94,473,208
E09000027,Richmond upon Thames,E01003885,839,78,110,493,158
E09000027,Richmond upon Thames,E01003886,964,98,130,547,189
E09000027,Richmond upon Thames,E01003887,1006,83,150,559,214
E09000027,Richmond upon Thames,E01003888,978,87,141,546,204
E09000027,Richmond upon Thames,E01003889,955,85,150,522,198
E09000027,Richmond upon Thames,E01003890,844,102,127,449,166
E09000027,Richmond upon Thames,E01003891,959,87,144,490,238
E09000027,Richmond upon Thames,E01003892,1077,83,140,543,311
E09000027,Richmond upon Thames,E01003893,910,77,112,503,218
E09000027,Richmond upon Thames,E01003894,988,72,113,545,258
E09000027,Richmond upon Thames,E01003895,968,85,147,486,250
E09000027,Richmond upon Thames,E01003896,1053,91,126,572,264
E09000027,Richmond upon Thames,E01003897,1126,89,117,693,227
E09000027,Richmond upon Thames,E01003898,937,59,126,549,203
E09000027,Richmond upon Thames,E01003899,810,44,130,467,169
E09000027,Richmond upon Thames,E01003900,737,94,165,390,88
E09000027,Richmond upon Thames,E01003901,895,71,161,524,139
E09000027,Richmond upon Thames,E01003902,687,63,128,403,93
E09000027,Richmond upon Thames,E01003903,816,94,155,460,107
E09000027,Richmond upon Thames,E01003904,837,77,129,482,149
E09000027,Richmond upon Thames,E01003905,793,66,113,483,131
E09000027,Richmond upon Thames,E01003906,837,89,131,495,122
E09000027,Richmond upon Thames,E01003907,763,74,141,465,83
E09000027,Richmond upon Thames,E01003908,944,99,179,534,132
E09000027,Richmond upon Thames,E01003909,902,88,163,531,120
E09000027,Richmond upon Thames,E01003910,714,65,128,411,110
E09000027,Richmond upon Thames,E01033570,860,40,90,468,262
E09000027,Richmond upon Thames,E01033571,738,76,131,391,140
E09000028,Southwark,E01003911,953,77,210,555,111
E09000028,Southwark,E01003912,565,64,131,319,51
E09000028,Southwark,E01003913,1019,64,176,601,178
E09000028,Southwark,E01003914,1006,85,165,578,178
E09000028,Southwark,E01003915,964,80,189,559,136
E09000028,Southwark,E01003916,1117,118,200,654,145
E09000028,Southwark,E01003917,917,87,157,555,118
E09000028,Southwark,E01003918,650,73,145,364,68
E09000028,Southwark,E01003919,937,76,156,558,147
E09000028,Southwark,E01003920,790,67,154,482,87
E09000028,Southwark,E01003921,690,61,145,413,71
E09000028,Southwark,E01003922,919,90,191,525,113
E09000028,Southwark,E01003923,971,62,149,603,157
E09000028,Southwark,E01003924,875,96,204,478,97
E09000028,Southwark,E01003925,571,61,131,331,48
E09000028,Southwark,E01003926,620,50,137,377,56
E09000028,Southwark,E01003929,1440,74,141,802,423
E09000028,Southwark,E01003930,621,104,96,318,103
E09000028,Southwark,E01003932,730,65,140,421,104
E09000028,Southwark,E01003933,787,107,122,414,144
E09000028,Southwark,E01003934,783,45,83,428,227
E09000028,Southwark,E01003935,579,55,70,297,157
E09000028,Southwark,E01003936,1000,127,72,487,314
E09000028,Southwark,E01003937,1033,53,106,639,235
E09000028,Southwark,E01003938,952,67,135,563,187
E09000028,Southwark,E01003939,1182,58,111,709,304
E09000028,Southwark,E01003940,656,62,106,404,84
E09000028,Southwark,E01003941,1208,78,116,644,370
E09000028,Southwark,E01003942,656,98,120,362,76
E09000028,Southwark,E01003943,618,68,117,360,73
E09000028,Southwark,E01003945,925,74,133,532,186
E09000028,Southwark,E01003946,808,67,131,457,153
E09000028,Southwark,E01003947,577,62,116,338,61
E09000028,Southwark,E01003948,883,56,131,562,134
E09000028,Southwark,E01003949,1130,66,151,674,239
E09000028,Southwark,E01003950,865,91,159,515,100
E09000028,Southwark,E01003951,697,67,114,345,171
E09000028,Southwark,E01003952,981,55,122,602,202
E09000028,Southwark,E01003953,1333,67,154,865,247
E09000028,Southwark,E01003954,931,59,149,559,164
E09000028,Southwark,E01003955,1074,56,141,712,165
E09000028,Southwark,E01003956,1030,54,127,662,187
E09000028,Southwark,E01003957,990,67,138,624,161
E09000028,Southwark,E01003958,941,80,143,553,165
E09000028,Southwark,E01003960,951,90,144,559,158
E09000028,Southwark,E01003961,840,91,191,470,88
E09000028,Southwark,E01003963,681,66,162,388,65
E09000028,Southwark,E01003966,849,102,173,475,99
E09000028,Southwark,E01003969,1028,108,159,629,132
E09000028,Southwark,E01003971,622,64,168,343,47
E09000028,Southwark,E01003972,824,67,172,490,95
E09000028,Southwark,E01003973,792,64,174,462,92
E09000028,Southwark,E01003975,706,58,118,411,119
E09000028,Southwark,E01003976,1092,60,129,607,296
E09000028,Southwark,E01003977,785,56,140,477,112
E09000028,Southwark,E01003979,944,74,113,552,205
E09000028,Southwark,E01003980,899,107,169,513,110
E09000028,Southwark,E01003981,888,88,103,508,189
E09000028,Southwark,E01003983,762,125,158,423,56
E09000028,Southwark,E01003984,976,96,184,573,123
E09000028,Southwark,E01003986,485,44,94,288,59
E09000028,Southwark,E01003987,739,64,140,464,71
E09000028,Southwark,E01003988,952,95,205,559,93
E09000028,Southwark,E01003989,779,93,197,423,66
E09000028,Southwark,E01003990,872,86,179,522,85
E09000028,Southwark,E01003991,537,57,111,308,61
E09000028,Southwark,E01003992,611,59,129,363,60
E09000028,Southwark,E01003993,738,73,158,432,75
E09000028,Southwark,E01003994,746,78,140,425,103
E09000028,Southwark,E01003995,721,70,129,424,98
E09000028,Southwark,E01003997,619,60,107,363,89
E09000028,Southwark,E01003998,784,36,119,478,151
E09000028,Southwark,E01003999,783,58,127,491,107
E09000028,Southwark,E01004000,936,77,171,585,103
E09000028,Southwark,E01004001,683,58,163,385,77
E09000028,Southwark,E01004002,859,61,153,535,110
E09000028,Southwark,E01004003,750,78,169,420,83
E09000028,Southwark,E01004004,1317,113,244,812,148
E09000028,Southwark,E01004005,902,90,167,513,132
E09000028,Southwark,E01004006,962,121,174,563,104
E09000028,Southwark,E01004007,487,51,134,275,27
E09000028,Southwark,E01004008,879,81,201,512,85
E09000028,Southwark,E01004010,703,63,156,385,99
E09000028,Southwark,E01004011,857,60,211,510,76
E09000028,Southwark,E01004012,1185,79,218,729,159
E09000028,Southwark,E01004013,691,57,161,402,71
E09000028,Southwark,E01004014,718,58,150,437,73
E09000028,Southwark,E01004015,899,60,125,536,178
E09000028,Southwark,E01004016,1031,74,190,628,139
E09000028,Southwark,E01004017,853,52,144,511,146
E09000028,Southwark,E01004018,1120,70,162,701,187
E09000028,Southwark,E01004019,1181,84,202,768,127
E09000028,Southwark,E01004020,898,79,175,523,121
E09000028,Southwark,E01004021,1396,70,171,891,264
E09000028,Southwark,E01004023,730,54,116,430,130
E09000028,Southwark,E01004024,835,57,147,533,98
E09000028,Southwark,E01004028,835,67,113,512,143
E09000028,Southwark,E01004029,1228,47,99,821,261
E09000028,Southwark,E01004030,875,77,118,525,155
E09000028,Southwark,E01004031,945,68,107,588,182
E09000028,Southwark,E01004032,1145,53,100,733,259
E09000028,Southwark,E01004033,729,49,123,444,113
E09000028,Southwark,E01004034,693,51,126,421,95
E09000028,Southwark,E01004035,694,41,155,401,97
E09000028,Southwark,E01004036,941,80,191,568,102
E09000028,Southwark,E01004037,1013,66,156,644,147
E09000028,Southwark,E01004038,1177,82,201,743,151
E09000028,Southwark,E01004039,1021,78,169,644,130
E09000028,Southwark,E01004040,542,49,99,352,42
E09000028,Southwark,E01004041,754,68,146,435,105
E09000028,Southwark,E01004042,721,55,140,445,81
E09000028,Southwark,E01004043,696,47,108,426,115
E09000028,Southwark,E01004044,589,57,115,349,68
E09000028,Southwark,E01004045,685,70,137,412,66
E09000028,Southwark,E01004046,929,67,102,584,176
E09000028,Southwark,E01004047,638,53,149,370,66
E09000028,Southwark,E01004048,885,38,138,567,142
E09000028,Southwark,E01004049,710,93,130,428,59
E09000028,Southwark,E01004050,933,76,108,537,212
E09000028,Southwark,E01004051,803,41,96,519,147
E09000028,Southwark,E01004052,1063,57,130,674,202
E09000028,Southwark,E01004053,1300,60,120,771,349
E09000028,Southwark,E01004054,1197,47,84,749,317
E09000028,Southwark,E01004055,556,37,112,342,65
E09000028,Southwark,E01004056,1267,72,124,810,261
E09000028,Southwark,E01004057,902,47,119,579,157
E09000028,Southwark,E01004058,1323,56,108,842,317
E09000028,Southwark,E01004059,1114,39,81,720,274
E09000028,Southwark,E01004060,988,60,140,624,164
E09000028,Southwark,E01004061,1039,67,167,612,193
E09000028,Southwark,E01004062,954,66,157,595,136
E09000028,Southwark,E01004063,1091,77,145,687,182
E09000028,Southwark,E01004064,879,78,166,522,113
E09000028,Southwark,E01004065,892,54,106,577,155
E09000028,Southwark,E01004066,1037,120,178,595,144
E09000028,Southwark,E01004067,1017,81,204,635,97
E09000028,Southwark,E01004068,829,79,162,511,77
E09000028,Southwark,E01004069,710,79,106,327,198
E09000028,Southwark,E01004070,1061,100,158,560,243
E09000028,Southwark,E01004071,832,54,116,492,170
E09000028,Southwark,E01004072,772,59,108,428,177
E09000028,Southwark,E01004073,1069,86,129,624,230
E09000028,Southwark,E01004074,933,83,147,440,263
E09000028,Southwark,E01004075,1080,86,163,501,330
E09000028,Southwark,E01032583,855,82,117,478,178
E09000028,Southwark,E01032584,681,46,108,402,125
E09000028,Southwark,E01032637,951,33,37,475,406
E09000028,Southwark,E01032638,948,27,48,437,436
E09000028,Southwark,E01032639,943,61,128,567,187
E09000028,Southwark,E01032640,1021,23,45,481,472
E09000028,Southwark,E01032646,1155,39,88,621,407
E09000028,Southwark,E01032719,575,42,88,351,94
E09000028,Southwark,E01032803,1001,31,57,510,403
E09000028,Southwark,E01032834,917,22,34,395,466
E09000028,Southwark,E01033867,739,73,108,376,182
E09000028,Southwark,E01033868,628,19,34,385,190
E09000028,Southwark,E01033869,578,33,68,395,82
E09000028,Southwark,E01033870,396,43,36,210,107
E09000028,Southwark,E01033871,800,52,88,516,144
E09000028,Southwark,E01033872,654,29,93,379,153
E09000028,Southwark,E01033873,854,98,169,462,125
E09000028,Southwark,E01033874,0,0,0,0,0
E09000028,Southwark,E01033875,278,18,44,174,42
E09000028,Southwark,E01033876,298,18,41,206,33
E09000028,Southwark,E01033877,524,54,88,303,79
E09000028,Southwark,E01033878,465,48,104,258,55
E09000028,Southwark,E01033879,1072,98,273,625,76
E09000028,Southwark,E01033880,491,43,94,288,66
E09000028,Southwark,E01033881,1317,121,325,741,130
E09000028,Southwark,E01033882,655,62,146,374,73
E09000028,Southwark,E01033883,422,34,88,259,41
E09000028,Southwark,E01033884,466,17,37,230,182
E09000028,Southwark,E01033885,767,43,88,466,170
E09000029,Sutton,E01004076,753,56,140,480,77
E09000029,Sutton,E01004077,777,68,140,463,106
E09000029,Sutton,E01004078,850,62,141,554,93
E09000029,Sutton,E01004079,756,71,146,442,97
E09000029,Sutton,E01004080,701,62,146,434,59
E09000029,Sutton,E01004081,797,78,138,496,85
E09000029,Sutton,E01004082,755,58,132,478,87
E09000029,Sutton,E01004083,583,48,140,358,37
E09000029,Sutton,E01004084,725,78,120,392,135
E09000029,Sutton,E01004085,814,95,160,435,124
E09000029,Sutton,E01004086,812,73,156,478,105
E09000029,Sutton,E01004087,734,80,147,386,121
E09000029,Sutton,E01004088,694,67,141,420,66
E09000029,Sutton,E01004089,534,56,108,323,47
E09000029,Sutton,E01004090,477,43,86,290,58
E09000029,Sutton,E01004091,659,70,140,342,107
E09000029,Sutton,E01004092,739,89,114,413,123
E09000029,Sutton,E01004093,793,80,118,459,136
E09000029,Sutton,E01004094,934,73,162,565,134
E09000029,Sutton,E01004095,820,52,123,507,138
E09000029,Sutton,E01004096,812,46,104,554,108
E09000029,Sutton,E01004097,936,75,161,586,114
E09000029,Sutton,E01004098,646,66,115,353,112
E09000029,Sutton,E01004099,818,46,105,544,123
E09000029,Sutton,E01004100,702,81,128,421,72
E09000029,Sutton,E01004101,685,58,118,412,97
E09000029,Sutton,E01004102,721,58,119,409,135
E09000029,Sutton,E01004103,949,53,150,643,103
E09000029,Sutton,E01004104,749,93,155,392,109
E09000029,Sutton,E01004105,971,103,179,548,141
E09000029,Sutton,E01004106,791,120,149,376,146
E09000029,Sutton,E01004107,777,68,152,453,104
E09000029,Sutton,E01004108,843,83,163,455,142
E09000029,Sutton,E01004109,787,70,137,467,113
E09000029,Sutton,E01004110,965,76,160,604,125
E09000029,Sutton,E01004111,738,80,135,429,94
E09000029,Sutton,E01004112,810,86,138,432,154
E09000029,Sutton,E01004114,772,128,127,346,171
E09000029,Sutton,E01004115,908,87,165,541,115
E09000029,Sutton,E01004116,732,73,133,430,96
E09000029,Sutton,E01004117,809,72,156,491,90
E09000029,Sutton,E01004118,863,81,168,519,95
E09000029,Sutton,E01004119,801,92,165,454,90
E09000029,Sutton,E01004120,816,106,168,447,95
E09000029,Sutton,E01004121,838,87,146,500,105
E09000029,Sutton,E01004122,723,73,119,435,96
E09000029,Sutton,E01004123,1027,90,191,639,107
E09000029,Sutton,E01004124,858,86,161,533,78
E09000029,Sutton,E01004125,704,37,158,447,62
E09000029,Sutton,E01004126,655,45,126,421,63
E09000029,Sutton,E01004127,793,76,148,477,92
E09000029,Sutton,E01004128,742,62,146,454,80
E09000029,Sutton,E01004129,757,59,142,484,72
E09000029,Sutton,E01004130,830,76,175,484,95
E09000029,Sutton,E01004131,823,68,192,468,95
E09000029,Sutton,E01004132,807,83,182,447,95
E09000029,Sutton,E01004133,779,93,162,447,77
E09000029,Sutton,E01004134,776,62,166,460,88
E09000029,Sutton,E01004135,760,89,153,433,85
E09000029,Sutton,E01004136,820,78,150,504,88
E09000029,Sutton,E01004137,891,46,117,606,122
E09000029,Sutton,E01004138,877,57,120,582,118
E09000029,Sutton,E01004139,770,64,112,501,93
E09000029,Sutton,E01004140,733,52,141,473,67
E09000029,Sutton,E01004141,774,54,126,512,82
E09000029,Sutton,E01004143,786,64,138,488,96
E09000029,Sutton,E01004144,847,89,146,510,102
E09000029,Sutton,E01004145,1104,94,193,696,121
E09000029,Sutton,E01004146,834,64,156,522,92
E09000029,Sutton,E01004147,750,71,154,443,82
E09000029,Sutton,E01004148,738,59,163,426,90
E09000029,Sutton,E01004149,826,74,129,526,97
E09000029,Sutton,E01004150,817,46,97,556,118
E09000029,Sutton,E01004151,986,70,122,639,155
E09000029,Sutton,E01004152,814,63,92,554,105
E09000029,Sutton,E01004153,916,46,115,614,141
E09000029,Sutton,E01004154,715,86,115,406,108
E09000029,Sutton,E01004155,940,57,102,648,133
E09000029,Sutton,E01004156,960,59,124,649,128
E09000029,Sutton,E01004157,657,75,117,366,99
E09000029,Sutton,E01004158,841,72,115,514,140
E09000029,Sutton,E01004159,809,76,152,494,87
E09000029,Sutton,E01004160,904,59,141,576,128
E09000029,Sutton,E01004161,843,73,134,528,108
E09000029,Sutton,E01004162,827,53,113,545,116
E09000029,Sutton,E01004163,810,73,129,530,78
E09000029,Sutton,E01004164,838,63,148,545,82
E09000029,Sutton,E01004165,922,84,140,603,95
E09000029,Sutton,E01004166,822,58,121,526,117
E09000029,Sutton,E01004167,599,46,113,372,68
E09000029,Sutton,E01004168,859,93,158,496,112
E09000029,Sutton,E01004169,567,46,90,361,70
E09000029,Sutton,E01004170,988,86,161,600,141
E09000029,Sutton,E01004171,759,82,145,440,92
E09000029,Sutton,E01004172,773,51,127,503,92
E09000029,Sutton,E01004173,712,77,126,435,74
E09000029,Sutton,E01004174,772,51,117,508,96
E09000029,Sutton,E01004175,856,76,146,537,97
E09000029,Sutton,E01004176,803,66,127,521,89
E09000029,Sutton,E01004177,730,58,119,462,91
E09000029,Sutton,E01004178,1076,67,185,691,133
E09000029,Sutton,E01004179,842,81,147,492,122
E09000029,Sutton,E01004180,844,125,166,420,133
E09000029,Sutton,E01004181,855,55,130,543,127
E09000029,Sutton,E01004182,699,85,133,415,66
E09000029,Sutton,E01004183,821,77,158,508,78
E09000029,Sutton,E01004184,669,58,140,386,85
E09000029,Sutton,E01004185,639,65,127,383,64
E09000029,Sutton,E01004186,1050,67,147,707,129
E09000029,Sutton,E01004187,780,64,155,475,86
E09000029,Sutton,E01004189,877,70,164,562,81
E09000029,Sutton,E01004190,729,85,135,426,83
E09000029,Sutton,E01004191,827,78,147,487,115
E09000029,Sutton,E01004192,1086,73,159,701,153
E09000029,Sutton,E01004193,1230,103,184,764,179
E09000029,Sutton,E01004194,755,61,121,480,93
E09000029,Sutton,E01004195,854,71,145,535,103
E09000029,Sutton,E01004196,735,64,116,462,93
E09000029,Sutton,E01032623,784,102,135,371,176
E09000029,Sutton,E01034153,741,42,115,481,103
E09000029,Sutton,E01034154,123,17,21,78,7
E09000029,Sutton,E01034155,583,46,124,352,61
E09000029,Sutton,E01034156,490,19,53,332,86
E09000030,Tower Hamlets,E01004198,641,51,144,360,86
E09000030,Tower Hamlets,E01004199,553,63,143,297,50
E09000030,Tower Hamlets,E01004200,925,108,110,524,183
E09000030,Tower Hamlets,E01004201,743,61,141,448,93
E09000030,Tower Hamlets,E01004202,1004,65,143,602,194
E09000030,Tower Hamlets,E01004203,973,72,142,599,160
E09000030,Tower Hamlets,E01004204,594,40,133,372,49
E09000030,Tower Hamlets,E01004205,741,92,237,345,67
E09000030,Tower Hamlets,E01004206,533,63,146,281,43
E09000030,Tower Hamlets,E01004207,562,61,135,299,67
E09000030,Tower Hamlets,E01004208,1085,73,168,636,208
E09000030,Tower Hamlets,E01004209,478,48,125,260,45
E09000030,Tower Hamlets,E01004211,903,63,124,546,170
E09000030,Tower Hamlets,E01004212,717,60,145,401,111
E09000030,Tower Hamlets,E01004214,582,65,153,297,67
E09000030,Tower Hamlets,E01004216,952,53,100,600,199
E09000030,Tower Hamlets,E01004217,893,50,150,549,144
