local authority code,local authority name,LSOA code,residents,Distance: Less than 2km,Distance: 2km to less than 5km,Distance: 5km to less than 10km,Distance: 10km to less than 20km,Distance: 20km to less than 30km,Distance: 30km to less than 40km,Distance: 40km to less than 60km,Distance: 60km and over,Work mainly at or from home,Other
E09000009,Ealing,E01001249,1173,88,88,129,167,20,2,5,7,517,150
E09000009,Ealing,E01001250,1022,139,97,116,116,11,2,2,9,369,161
E09000009,Ealing,E01001251,946,75,99,85,101,10,0,0,4,451,121
E09000009,Ealing,E01001252,1247,129,142,142,153,15,17,5,4,379,261
E09000009,Ealing,E01001253,1097,91,139,84,94,11,8,4,5,470,191
E09000009,Ealing,E01001254,899,66,94,92,69,11,2,3,2,423,137
E09000009,Ealing,E01001255,806,44,78,74,59,6,3,1,0,446,95
E09000009,Ealing,E01001257,969,47,155,205,147,18,1,0,5,207,184
E09000009,Ealing,E01001258,857,59,111,154,116,13,3,5,7,220,169
E09000009,Ealing,E01001259,744,44,121,101,118,12,2,5,11,159,171
E09000009,Ealing,E01001260,978,74,119,147,125,18,6,2,6,265,216
E09000009,Ealing,E01001261,1146,102,166,204,115,41,4,7,8,233,266
E09000009,Ealing,E01001262,670,46,93,126,102,13,6,2,10,145,127
E09000009,Ealing,E01001263,839,55,106,142,142,30,1,4,8,189,162
E09000009,Ealing,E01001264,822,62,92,163,85,17,3,0,5,211,184
E09000009,Ealing,E01001265,885,77,88,125,121,25,4,1,6,210,228
E09000009,Ealing,E01001266,906,88,94,111,112,20,2,10,7,257,205
E09000009,Ealing,E01001267,858,53,106,140,111,16,4,5,10,217,196
E09000009,Ealing,E01001268,912,67,125,123,115,17,4,4,3,278,176
E09000009,Ealing,E01001269,1218,78,129,160,183,21,5,3,5,361,273
E09000009,Ealing,E01001270,907,56,113,152,121,15,3,4,7,245,191
E09000009,Ealing,E01001271,944,78,126,144,162,20,3,3,11,203,194
E09000009,Ealing,E01001272,863,51,97,112,126,15,4,4,11,222,221
E09000009,Ealing,E01001273,808,44,59,101,85,6,1,3,3,438,68
E09000009,Ealing,E01001274,706,42,49,82,62,1,3,4,7,386,70
E09000009,Ealing,E01001275,990,53,77,120,85,6,4,0,3,545,97
E09000009,Ealing,E01001276,900,94,83,124,85,13,6,1,4,254,236
E09000009,Ealing,E01001277,1016,68,119,115,153,14,1,7,8,340,191
E09000009,Ealing,E01001278,957,80,101,150,96,6,4,4,8,323,185
E09000009,Ealing,E01001279,659,35,53,59,46,6,5,3,8,401,43
E09000009,Ealing,E01001280,840,58,69,89,91,4,2,3,4,405,115
E09000009,Ealing,E01001281,777,42,64,59,64,4,1,0,6,467,70
E09000009,Ealing,E01001282,695,57,112,71,81,22,1,0,3,202,146
E09000009,Ealing,E01001283,745,46,91,114,87,9,1,1,6,223,167
E09000009,Ealing,E01001284,810,66,97,116,97,14,6,4,4,256,150
E09000009,Ealing,E01001285,822,64,98,95,96,15,0,0,6,250,198
E09000009,Ealing,E01001286,737,60,92,74,89,7,3,0,8,274,130
E09000009,Ealing,E01001287,595,64,76,85,71,8,2,0,1,160,128
E09000009,Ealing,E01001288,703,56,68,72,77,9,1,0,3,327,90
E09000009,Ealing,E01001289,694,43,65,69,63,12,2,2,5,310,123
E09000009,Ealing,E01001290,1103,89,93,134,125,6,3,1,5,454,193
E09000009,Ealing,E01001291,822,41,171,124,114,17,4,6,5,190,150
E09000009,Ealing,E01001292,810,63,136,137,121,13,1,2,7,193,137
E09000009,Ealing,E01001293,814,51,137,164,111,21,2,4,7,151,166
E09000009,Ealing,E01001294,871,78,156,167,120,21,1,4,5,170,149
E09000009,Ealing,E01001295,855,79,161,156,91,15,9,3,9,174,158
E09000009,Ealing,E01001296,644,79,121,137,51,9,0,5,4,129,109
E09000009,Ealing,E01001297,763,104,139,138,77,22,3,1,6,145,128
E09000009,Ealing,E01001298,876,113,116,227,109,12,5,7,4,166,117
E09000009,Ealing,E01001299,854,61,94,69,72,12,3,2,2,456,83
E09000009,Ealing,E01001300,841,38,62,71,81,6,3,5,5,492,78
E09000009,Ealing,E01001301,1035,76,100,130,130,11,3,4,4,439,138
E09000009,Ealing,E01001302,877,35,89,87,96,1,1,2,4,472,90
E09000009,Ealing,E01001303,841,32,65,67,91,6,1,2,6,477,94
E09000009,Ealing,E01001304,916,35,86,85,113,9,2,6,4,470,106
E09000009,Ealing,E01001305,865,64,76,65,69,8,1,1,1,475,105
E09000009,Ealing,E01001306,862,45,54,65,87,9,2,4,4,499,93
E09000009,Ealing,E01001307,996,66,117,121,128,15,6,1,10,305,227
E09000009,Ealing,E01001308,984,50,145,134,147,20,5,3,16,284,180
E09000009,Ealing,E01001309,957,85,108,143,127,16,11,2,13,247,205
E09000009,Ealing,E01001310,1075,70,129,174,184,18,4,4,7,266,219
E09000009,Ealing,E01001311,1321,76,189,215,217,27,7,5,18,350,217
E09000009,Ealing,E01001312,988,67,118,142,163,17,7,3,6,261,204
E09000009,Ealing,E01001313,855,60,145,106,126,14,7,4,1,222,170
E09000009,Ealing,E01001314,752,43,111,94,112,12,4,2,2,197,175
E09000009,Ealing,E01001315,736,51,92,141,109,16,2,1,4,173,147
E09000009,Ealing,E01001316,726,66,80,138,133,17,0,1,4,140,147
E09000009,Ealing,E01001317,990,67,82,183,166,40,7,5,11,222,207
E09000009,Ealing,E01001318,847,49,114,158,129,23,8,3,6,183,174
E09000009,Ealing,E01001319,788,58,95,134,139,12,3,3,4,181,159
E09000009,Ealing,E01001320,655,68,67,132,111,22,3,17,6,115,114
E09000009,Ealing,E01001321,960,51,92,159,150,28,9,7,6,239,219
E09000009,Ealing,E01001322,988,51,115,157,177,21,4,5,6,247,205
E09000009,Ealing,E01001323,898,44,97,155,181,32,0,0,6,224,159
E09000009,Ealing,E01001324,750,34,101,127,124,28,10,3,2,153,168
E09000009,Ealing,E01001325,839,33,151,174,92,19,8,3,3,184,172
E09000009,Ealing,E01001326,791,41,115,138,123,17,5,2,15,155,180
E09000009,Ealing,E01001327,865,40,117,183,100,30,3,12,7,187,186
E09000009,Ealing,E01001328,798,40,115,163,109,20,8,3,9,161,170
E09000009,Ealing,E01001329,834,33,116,156,104,18,8,4,12,201,182
E09000009,Ealing,E01001330,750,45,116,149,114,28,1,2,6,139,150
E09000009,Ealing,E01001331,730,37,135,160,87,19,4,6,7,110,165
E09000009,Ealing,E01001332,661,33,108,129,87,16,1,2,6,146,133
E09000009,Ealing,E01001333,975,173,155,214,120,18,3,5,9,146,132
E09000009,Ealing,E01001334,545,57,89,105,42,13,6,0,5,90,138
E09000009,Ealing,E01001335,816,78,129,118,58,26,8,5,13,287,94
E09000009,Ealing,E01001336,801,88,134,172,67,17,21,7,11,184,100
E09000009,Ealing,E01001337,1086,109,148,174,118,16,5,1,7,344,164
E09000009,Ealing,E01001338,792,100,120,133,99,16,3,9,2,184,126
E09000009,Ealing,E01001339,992,100,137,163,117,18,5,7,11,294,140
E09000009,Ealing,E01001340,690,79,79,118,83,15,0,4,2,212,98
E09000009,Ealing,E01001341,844,80,153,101,121,13,2,4,4,223,143
E09000009,Ealing,E01001342,925,92,128,123,129,9,2,4,11,213,214
E09000009,Ealing,E01001343,689,55,104,72,99,12,5,1,6,187,148
E09000009,Ealing,E01001344,1085,49,125,118,160,19,8,4,5,339,258
E09000009,Ealing,E01001345,826,106,149,105,104,7,3,2,10,182,158
E09000009,Ealing,E01001346,914,72,111,98,123,9,4,3,4,262,228
E09000009,Ealing,E01001347,991,47,131,134,118,10,5,11,4,311,220
E09000009,Ealing,E01001348,777,64,113,77,116,15,2,1,4,222,163
E09000009,Ealing,E01001349,647,38,88,96,82,17,6,6,1,167,146
E09000009,Ealing,E01001350,764,44,87,76,66,6,0,5,0,374,106
E09000009,Ealing,E01001351,1020,65,114,145,70,6,2,3,5,426,184
E09000009,Ealing,E01001352,928,50,94,86,110,8,3,3,3,468,103
E09000009,Ealing,E01001353,782,27,96,109,62,7,6,1,7,348,119
E09000009,Ealing,E01001354,1069,59,105,101,73,3,6,3,10,582,127
E09000009,Ealing,E01001355,1134,66,138,146,83,12,1,3,7,527,151
E09000009,Ealing,E01001356,534,42,91,92,54,8,2,2,3,142,98
E09000009,Ealing,E01001357,1524,100,161,218,122,5,3,11,10,753,141
E09000009,Ealing,E01001358,1082,42,103,155,102,5,5,4,9,543,114
E09000009,Ealing,E01001359,971,180,160,230,85,17,10,6,9,136,138
E09000009,Ealing,E01001360,995,173,177,232,100,14,4,2,11,143,139
E09000009,Ealing,E01001361,893,193,143,184,86,16,4,3,18,114,132
E09000009,Ealing,E01001362,1030,171,159,242,90,25,5,3,12,172,151
E09000009,Ealing,E01001363,805,131,134,181,78,17,5,2,8,118,131
E09000009,Ealing,E01001364,690,111,104,146,77,15,2,3,8,119,105
E09000009,Ealing,E01001365,1043,156,181,239,119,22,12,17,16,138,143
E09000009,Ealing,E01001366,771,108,135,168,62,21,4,4,14,107,148
E09000009,Ealing,E01001367,1085,187,132,279,111,31,6,5,16,147,171
E09000009,Ealing,E01001368,725,102,123,143,64,20,5,3,12,130,123
E09000009,Ealing,E01001369,801,141,123,185,67,22,5,9,13,105,131
E09000009,Ealing,E01001370,952,141,141,194,81,16,8,5,8,156,202
E09000009,Ealing,E01001371,866,150,140,177,64,15,8,3,10,143,156
E09000009,Ealing,E01001372,1068,195,150,236,106,24,6,5,17,157,172
E09000009,Ealing,E01001373,867,132,121,205,80,25,5,7,12,144,136
E09000009,Ealing,E01001374,1151,68,79,110,62,7,7,6,3,706,103
E09000009,Ealing,E01001375,928,37,49,82,46,5,2,3,2,646,56
E09000009,Ealing,E01001376,885,68,106,111,59,9,1,1,3,419,108
E09000009,Ealing,E01001377,819,26,50,61,48,3,1,4,1,575,50
E09000009,Ealing,E01001379,937,44,57,74,51,5,1,2,4,644,55
E09000009,Ealing,E01001380,1375,73,108,130,85,6,5,8,2,877,81
E09000009,Ealing,E01001381,1047,63,105,134,74,9,5,2,6,534,115
E09000009,Ealing,E01001382,762,40,51,52,54,10,5,2,6,474,68
E09000009,Ealing,E01001383,961,85,80,95,91,5,1,3,4,481,116
E09000009,Ealing,E01001384,1016,63,87,116,124,9,0,5,0,494,118
E09000009,Ealing,E01001385,921,51,81,82,89,6,4,5,3,504,96
E09000009,Ealing,E01001386,1014,52,61,67,78,8,4,3,9,648,84
E09000009,Ealing,E01001387,901,39,79,77,80,13,2,6,4,508,93
E09000009,Ealing,E01001388,679,60,65,67,76,8,4,3,3,302,91
E09000009,Ealing,E01001389,888,81,85,92,87,6,4,3,3,419,108
E09000009,Ealing,E01032572,943,64,81,85,50,8,1,0,2,566,86
E09000009,Ealing,E01032743,982,42,160,171,140,24,3,3,8,214,217
E09000009,Ealing,E01032744,650,31,117,140,85,7,3,3,11,145,108
E09000009,Ealing,E01034026,909,66,88,173,70,8,4,5,14,399,82
E09000009,Ealing,E01034027,1064,81,179,173,69,10,4,9,7,357,175
E09000009,Ealing,E01034028,726,62,51,86,88,10,1,1,3,304,120
E09000009,Ealing,E01034029,854,57,55,85,74,5,1,3,5,490,79
E09000009,Ealing,E01034030,1089,65,94,132,112,6,3,5,4,564,104
E09000009,Ealing,E01034031,711,19,64,50,70,5,0,0,5,458,40
E09000010,Enfield,E01001390,1016,43,86,100,156,14,1,4,6,450,156
E09000010,Enfield,E01001391,967,39,74,118,113,8,2,2,4,367,240
E09000010,Enfield,E01001392,1001,39,84,117,129,11,3,3,5,438,172
E09000010,Enfield,E01001393,1091,50,93,135,154,15,2,1,5,417,219
E09000010,Enfield,E01001394,932,80,92,147,142,26,8,2,11,200,224
E09000010,Enfield,E01001395,744,60,107,99,100,10,4,3,2,186,173
E09000010,Enfield,E01001396,750,56,90,96,88,6,7,2,8,206,191
E09000010,Enfield,E01001397,922,58,109,129,132,19,5,5,11,248,206
E09000010,Enfield,E01001398,658,50,82,43,83,9,3,0,1,299,88
E09000010,Enfield,E01001399,745,50,92,80,139,9,12,3,12,238,110
E09000010,Enfield,E01001400,692,59,115,58,83,6,0,1,2,274,94
E09000010,Enfield,E01001401,643,63,75,60,79,12,2,2,3,246,101
E09000010,Enfield,E01001402,915,56,117,87,125,19,3,3,4,361,140
E09000010,Enfield,E01001403,786,48,130,89,104,14,4,1,1,279,116
E09000010,Enfield,E01001404,663,46,98,71,83,10,8,3,2,223,119
E09000010,Enfield,E01001405,709,43,78,52,111,15,6,0,8,275,121
E09000010,Enfield,E01001406,790,81,87,68,121,16,4,5,2,279,127
E09000010,Enfield,E01001407,755,52,109,72,112,24,1,2,5,245,133
E09000010,Enfield,E01001408,865,81,85,90,113,14,4,0,1,359,118
E09000010,Enfield,E01001409,917,100,135,100,125,44,9,5,6,226,167
E09000010,Enfield,E01001410,821,73,101,114,144,31,7,4,8,192,147
E09000010,Enfield,E01001411,878,79,89,83,114,15,6,6,5,357,124
E09000010,Enfield,E01001412,817,40,110,113,117,20,2,1,5,255,154
E09000010,Enfield,E01001413,779,64,77,70,89,20,2,3,3,348,103
E09000010,Enfield,E01001414,622,83,102,80,97,15,8,4,6,119,108
E09000010,Enfield,E01001415,997,52,71,115,117,10,4,3,8,469,148
E09000010,Enfield,E01001416,856,42,96,73,98,13,9,5,0,421,99
E09000010,Enfield,E01001417,903,8,53,113,130,37,11,1,11,482,57
E09000010,Enfield,E01001418,765,53,69,87,105,12,8,2,1,314,114
E09000010,Enfield,E01001419,874,40,85,98,122,21,13,3,2,356,134
E09000010,Enfield,E01001420,757,67,68,105,112,14,6,2,6,248,129
E09000010,Enfield,E01001421,755,38,68,97,115,16,3,3,4,256,155
E09000010,Enfield,E01001422,763,8,41,98,125,16,10,9,6,391,59
E09000010,Enfield,E01001423,658,75,103,74,95,14,6,5,6,137,143
E09000010,Enfield,E01001424,459,53,80,64,52,14,4,3,0,108,81
E09000010,Enfield,E01001425,728,95,97,107,93,21,9,7,4,134,161
E09000010,Enfield,E01001426,707,104,92,82,103,13,10,4,9,157,133
E09000010,Enfield,E01001427,624,70,92,78,85,12,6,5,9,121,146
E09000010,Enfield,E01001428,698,84,96,80,113,17,1,6,6,137,158
E09000010,Enfield,E01001429,795,97,121,93,152,14,9,5,7,143,154
E09000010,Enfield,E01001430,695,98,117,105,121,15,6,3,12,82,136
E09000010,Enfield,E01001431,693,83,79,91,125,22,6,5,11,123,148
E09000010,Enfield,E01001432,778,116,98,97,119,24,8,4,4,139,169
E09000010,Enfield,E01001433,703,74,108,91,144,18,8,2,10,118,130
E09000010,Enfield,E01001434,714,86,75,68,141,31,9,5,7,142,150
E09000010,Enfield,E01001435,629,66,95,86,97,18,9,6,2,139,111
E09000010,Enfield,E01001436,766,60,110,101,128,32,4,1,9,166,155
E09000010,Enfield,E01001437,853,102,124,126,145,27,16,4,6,154,149
E09000010,Enfield,E01001438,673,71,87,99,119,13,8,2,8,132,134
E09000010,Enfield,E01001439,796,80,115,127,130,32,3,1,7,148,153
E09000010,Enfield,E01001440,652,83,92,72,112,12,4,3,5,154,115
E09000010,Enfield,E01001441,582,60,79,72,110,29,4,6,2,123,97
E09000010,Enfield,E01001442,588,81,89,73,106,21,16,3,8,76,115
E09000010,Enfield,E01001444,735,54,87,94,145,30,6,5,7,175,132
E09000010,Enfield,E01001445,1256,111,126,127,242,54,12,5,11,354,214
E09000010,Enfield,E01001446,784,67,121,83,139,20,13,5,6,184,146
E09000010,Enfield,E01001447,739,77,87,90,138,33,12,9,6,139,148
E09000010,Enfield,E01001448,795,94,80,90,163,24,2,4,10,183,145
E09000010,Enfield,E01001449,688,63,87,78,121,23,14,1,3,169,129
E09000010,Enfield,E01001450,1154,109,137,112,163,18,7,4,5,420,179
E09000010,Enfield,E01001451,798,55,85,63,85,12,3,1,1,370,123
E09000010,Enfield,E01001452,633,51,63,53,69,5,5,4,0,315,68
E09000010,Enfield,E01001453,760,36,81,69,100,7,6,3,2,375,81
E09000010,Enfield,E01001454,731,39,75,61,95,19,7,2,4,329,100
E09000010,Enfield,E01001455,713,47,85,77,92,8,5,2,3,272,122
E09000010,Enfield,E01001456,717,49,70,57,72,9,4,2,3,363,88
E09000010,Enfield,E01001457,894,62,68,81,106,15,2,1,2,444,113
E09000010,Enfield,E01001458,652,86,107,95,87,10,6,2,3,88,168
E09000010,Enfield,E01001459,704,55,94,91,98,19,8,1,4,175,159
E09000010,Enfield,E01001460,851,75,112,95,162,14,4,3,9,137,240
E09000010,Enfield,E01001461,585,59,92,67,97,12,6,0,5,102,145
E09000010,Enfield,E01001462,580,60,82,63,79,17,4,4,12,156,103
E09000010,Enfield,E01001463,708,75,118,93,79,11,7,2,7,154,162
E09000010,Enfield,E01001464,545,68,97,73,71,16,5,6,6,99,104
E09000010,Enfield,E01001465,719,49,84,101,87,11,7,2,8,154,216
E09000010,Enfield,E01001466,833,82,117,96,115,20,10,1,9,163,220
E09000010,Enfield,E01001467,881,109,126,128,113,18,8,0,5,204,170
E09000010,Enfield,E01001468,684,51,55,110,77,17,5,3,4,295,67
E09000010,Enfield,E01001469,847,66,86,92,103,15,8,0,2,327,148
E09000010,Enfield,E01001470,749,56,100,76,92,8,0,2,6,327,82
E09000010,Enfield,E01001471,898,69,86,110,132,14,8,4,4,344,127
E09000010,Enfield,E01001472,836,68,92,75,98,9,1,2,3,372,116
E09000010,Enfield,E01001473,710,31,100,82,96,12,0,3,8,271,107
E09000010,Enfield,E01001474,884,58,85,79,109,25,8,3,4,418,95
E09000010,Enfield,E01001475,876,43,91,89,123,20,2,7,3,396,102
E09000010,Enfield,E01001476,686,70,129,84,114,18,2,9,6,146,108
E09000010,Enfield,E01001477,747,71,116,109,122,21,5,6,8,145,144
E09000010,Enfield,E01001478,731,75,111,67,115,13,5,2,7,190,146
E09000010,Enfield,E01001479,709,53,134,86,105,12,2,8,4,143,162
E09000010,Enfield,E01001480,667,64,121,85,115,7,5,1,3,157,109
E09000010,Enfield,E01001481,694,68,131,98,130,28,5,3,7,104,120
E09000010,Enfield,E01001482,692,80,103,98,115,20,6,2,5,128,135
E09000010,Enfield,E01001483,455,49,75,69,68,7,2,0,7,69,109
E09000010,Enfield,E01001484,573,57,107,51,95,15,6,4,4,128,106
E09000010,Enfield,E01001485,687,84,112,92,122,15,3,3,7,106,143
E09000010,Enfield,E01001486,850,63,133,104,166,36,11,4,12,149,172
E09000010,Enfield,E01001487,740,65,106,106,122,22,4,3,4,141,167
E09000010,Enfield,E01001488,796,68,136,90,120,23,8,4,5,160,182
E09000010,Enfield,E01001489,711,74,102,122,96,21,5,3,8,133,147
E09000010,Enfield,E01001491,836,67,162,106,143,13,5,2,12,152,174
E09000010,Enfield,E01001492,865,96,144,104,140,18,9,4,10,175,165
E09000010,Enfield,E01001493,842,55,134,95,102,14,15,1,5,233,188
E09000010,Enfield,E01001494,651,59,84,75,73,15,6,4,5,216,114
E09000010,Enfield,E01001495,1038,32,130,86,177,13,4,15,0,396,185
E09000010,Enfield,E01001496,951,56,111,102,94,11,14,4,2,332,225
E09000010,Enfield,E01001497,625,51,103,82,90,10,2,4,1,171,111
E09000010,Enfield,E01001498,953,53,90,99,116,11,9,4,5,358,208
E09000010,Enfield,E01001499,708,53,130,89,91,16,1,5,5,210,108
E09000010,Enfield,E01001500,692,50,75,77,96,10,6,0,5,253,120
E09000010,Enfield,E01001501,1070,49,109,127,147,13,6,1,6,372,240
E09000010,Enfield,E01001502,804,67,131,94,127,17,9,2,9,177,171
E09000010,Enfield,E01001503,745,68,128,101,116,15,6,0,11,162,138
E09000010,Enfield,E01001504,756,83,114,66,124,18,8,22,4,156,161
E09000010,Enfield,E01001505,830,131,132,102,104,7,11,3,9,200,131
E09000010,Enfield,E01001507,914,90,126,85,221,24,8,7,15,142,196
E09000010,Enfield,E01001508,943,93,177,117,128,17,8,3,8,204,188
E09000010,Enfield,E01001509,678,70,119,98,102,21,7,10,5,111,135
E09000010,Enfield,E01001511,863,90,87,80,116,11,9,2,4,312,152
E09000010,Enfield,E01001512,1152,102,127,105,159,15,6,2,0,473,163
E09000010,Enfield,E01001513,811,92,138,99,91,22,9,4,10,190,156
E09000010,Enfield,E01001514,836,78,114,65,108,16,10,2,8,292,143
E09000010,Enfield,E01001515,804,81,115,80,107,21,8,2,7,194,189
E09000010,Enfield,E01001516,908,91,109,120,105,24,9,5,10,235,200
E09000010,Enfield,E01001517,639,81,109,74,106,15,7,6,5,109,127
E09000010,Enfield,E01001518,826,95,103,75,101,21,3,5,3,307,113
E09000010,Enfield,E01001520,798,55,92,65,100,11,6,6,6,318,139
E09000010,Enfield,E01001521,909,45,89,96,117,10,1,5,5,426,115
E09000010,Enfield,E01001522,847,54,103,62,109,10,4,0,5,379,121
E09000010,Enfield,E01001523,806,47,92,56,95,12,7,3,0,363,131
E09000010,Enfield,E01001524,744,53,69,95,90,6,2,5,15,301,108
E09000010,Enfield,E01001525,892,45,84,91,118,15,7,3,7,381,141
E09000010,Enfield,E01001526,773,36,66,96,90,5,5,1,3,343,128
E09000010,Enfield,E01001527,1014,43,139,99,130,20,1,1,4,442,135
E09000010,Enfield,E01001528,772,47,86,122,133,17,1,1,4,245,116
E09000010,Enfield,E01001529,946,76,93,154,138,3,2,9,8,230,233
E09000010,Enfield,E01001530,795,43,80,113,112,12,1,1,5,306,122
E09000010,Enfield,E01001531,735,38,76,62,87,8,1,3,1,377,82
E09000010,Enfield,E01001532,865,30,81,73,83,13,0,4,6,478,97
E09000010,Enfield,E01001533,712,36,63,78,69,13,2,4,6,357,84
E09000010,Enfield,E01001534,838,48,51,112,118,5,2,3,7,352,140
E09000010,Enfield,E01001535,652,46,69,81,70,6,5,3,4,272,96
E09000010,Enfield,E01001536,949,80,77,68,139,17,6,3,1,420,138
E09000010,Enfield,E01001537,840,97,115,91,112,15,3,3,3,257,144
E09000010,Enfield,E01001538,827,98,89,86,110,14,6,3,4,287,130
E09000010,Enfield,E01001539,809,84,96,74,111,4,4,5,4,305,122
E09000010,Enfield,E01001540,914,77,79,82,129,25,8,0,6,377,131
E09000010,Enfield,E01001541,782,58,66,60,96,13,1,1,1,401,85
E09000010,Enfield,E01001542,731,79,87,64,94,10,10,3,7,249,128
E09000010,Enfield,E01001543,779,89,85,78,87,12,0,5,8,301,114
E09000010,Enfield,E01001544,811,83,96,64,114,17,3,2,5,317,110
E09000010,Enfield,E01001545,689,55,116,98,125,24,1,3,7,116,144
E09000010,Enfield,E01001546,739,58,125,97,135,19,7,3,2,166,127
E09000010,Enfield,E01001547,840,80,91,108,153,38,7,7,7,196,153
E09000010,Enfield,E01001548,721,60,110,89,134,32,8,8,3,148,129
E09000010,Enfield,E01001549,717,81,109,111,136,19,5,5,9,119,123
E09000010,Enfield,E01001550,729,81,104,104,129,26,14,4,12,130,125
E09000010,Enfield,E01001551,693,51,116,78,107,31,7,3,7,160,133
E09000010,Enfield,E01001552,828,65,133,100,138,30,9,6,6,190,151
E09000010,Enfield,E01001553,639,67,89,106,78,12,9,3,5,105,165
E09000010,Enfield,E01001554,625,79,87,100,84,14,3,3,9,101,145
E09000010,Enfield,E01001555,975,138,110,160,175,14,4,4,8,173,189
E09000010,Enfield,E01001556,746,65,113,114,79,9,8,7,9,185,157
E09000010,Enfield,E01001557,684,84,86,99,99,19,5,5,12,139,136
E09000010,Enfield,E01001558,774,112,100,87,126,19,4,5,7,121,193
E09000010,Enfield,E01001559,824,84,105,124,125,20,5,2,8,154,197
E09000010,Enfield,E01001560,702,65,94,71,107,16,3,3,6,186,151
E09000010,Enfield,E01001562,836,190,121,115,95,11,3,2,4,161,134
E09000010,Enfield,E01001563,925,42,86,75,116,19,3,1,1,403,179
E09000010,Enfield,E01001564,828,34,53,57,85,15,3,2,1,481,97
E09000010,Enfield,E01001565,862,32,89,88,107,9,4,4,2,407,120
E09000010,Enfield,E01001566,897,46,79,79,114,20,4,3,4,436,112
E09000010,Enfield,E01001567,756,42,67,43,77,12,4,2,4,421,84
E09000010,Enfield,E01001568,981,90,70,94,95,10,9,0,11,514,88
E09000010,Enfield,E01001569,882,38,98,81,94,17,11,2,2,401,138
E09000010,Enfield,E01001570,904,46,131,92,106,15,2,1,3,356,152
E09000010,Enfield,E01032574,860,139,96,117,122,18,7,1,18,159,183
E09000010,Enfield,E01033146,599,53,108,92,102,15,3,2,4,114,106
E09000010,Enfield,E01033148,963,66,82,122,165,65,9,4,7,251,192
E09000010,Enfield,E01033150,682,58,59,87,150,27,13,6,3,188,91
E09000010,Enfield,E01033151,503,52,97,68,88,8,2,6,4,90,88
E09000010,Enfield,E01033926,1008,103,148,116,182,16,8,3,7,236,189
E09000010,Enfield,E01033927,808,55,70,91,99,14,4,1,2,269,203
E09000010,Enfield,E01033928,683,46,54,66,91,5,4,7,1,267,142
E09000011,Greenwich,E01001571,943,53,123,123,153,38,8,5,11,256,173
E09000011,Greenwich,E01001572,861,31,81,107,153,24,10,4,4,304,143
E09000011,Greenwich,E01001573,753,45,97,86,118,23,11,4,6,217,146
E09000011,Greenwich,E01001574,734,48,138,97,118,22,11,0,5,162,133
E09000011,Greenwich,E01001575,684,32,95,109,128,28,10,3,7,140,132
E09000011,Greenwich,E01001576,785,68,122,101,132,18,10,1,9,140,184
E09000011,Greenwich,E01001577,811,56,108,117,170,24,7,6,24,130,169
E09000011,Greenwich,E01001578,1152,58,125,142,245,39,29,1,11,275,227
E09000011,Greenwich,E01001579,744,76,83,116,151,26,3,2,5,147,135
E09000011,Greenwich,E01001580,956,35,56,94,85,7,6,3,2,617,51
E09000011,Greenwich,E01001581,874,56,61,105,87,8,5,2,5,450,95
E09000011,Greenwich,E01001582,675,41,71,89,85,6,8,1,4,285,85
E09000011,Greenwich,E01001583,902,35,85,81,79,2,5,3,10,533,69
E09000011,Greenwich,E01001584,786,25,57,73,48,9,2,1,6,511,54
E09000011,Greenwich,E01001585,807,36,66,79,58,7,3,1,1,476,80
E09000011,Greenwich,E01001586,664,39,67,73,52,2,2,2,7,352,68
E09000011,Greenwich,E01001587,1143,36,69,95,85,4,5,5,3,762,79
E09000011,Greenwich,E01001588,731,91,94,96,87,6,4,4,9,221,119
E09000011,Greenwich,E01001589,899,98,89,107,108,16,4,3,5,317,152
E09000011,Greenwich,E01001590,982,69,78,123,95,14,9,5,6,453,130
E09000011,Greenwich,E01001591,913,73,107,129,114,11,1,4,11,309,154
